supplier_lead_time,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,on_time_delivery,Promised_Lead_Time,Is_Weekend_Order,Is_Peak_Season,Is_Weekend_Delivery,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,supplier_on_time_rate,supplier_delay_rate,supplier_count,Reliable_Supplier,Risky_Supplier,Experienced_Supplier,Risk_Combo,Almost_Certain_OnTime,Very_Likely_Delayed,Safe_Combo,Extreme_Risk,Cost_per_Day,Distance_per_Day,log_Promised_Lead_Time,sqrt_Promised_Lead_Time,log_shipping_distance_km,sqrt_shipping_distance_km,log_unit_price,sqrt_unit_price,log_Risk_Combo,sqrt_Risk_Combo,log_supplier_delay_rate,sqrt_supplier_delay_rate,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,Lead_Bin_Fast,Lead_Bin_Normal,Lead_Bin_Slow,Lead_Bin_VerySlow,Dist_Bin_Regional,Dist_Bin_National,Dist_Bin_Continental,Dist_Bin_International,Price_Quantile_MediumLow,Price_Quantile_Medium,Price_Quantile_MediumHigh,Price_Quantile_High,supplier_rating_2.6,supplier_rating_2.7,supplier_rating_2.8,supplier_rating_2.9,supplier_rating_3.0,supplier_rating_3.1,supplier_rating_3.2,supplier_rating_3.3,supplier_rating_3.4,supplier_rating_3.5,supplier_rating_3.6,supplier_rating_3.7,supplier_rating_3.8,supplier_rating_3.9,supplier_rating_4.0,supplier_rating_4.1,supplier_rating_4.2,supplier_rating_4.3,supplier_rating_4.4,supplier_rating_4.5,supplier_rating_4.6,supplier_rating_4.7,supplier_rating_4.8,supplier_rating_4.9,supplier_rating_5.0
4,Road,271,17,1355.46,23042.82,Cloudy,South,No,81.4,EcomExpress,0,4,1,0,0,1.2246469e-16,-1.0,-0.7818315,0.6234898,0.13079268,-0.9914097,0.2670476,0.73295236,1,0,1,0,10.877013,0,0,0,0,271.092,54.2,1.609438,2.0,5.605802,16.462078,7.2126336,36.816574,2.4746048,3.2980318,0.5498265,0.85612637,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Sea,1463,75,1721.15,129086.25,Rainy,South,Yes,77.9,FedEx,0,3,0,0,0,-0.5,-0.8660254,0.7818315,0.6234898,-0.14357242,-0.9896398,0.2549091,0.7450909,2,0,1,0,34.937313,0,1,0,1,430.2875,365.75,1.3862944,1.7320508,7.2889276,38.249184,7.4513288,41.486744,3.5817761,5.9107795,0.5568066,0.8631865,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Air,59,88,1486.44,130806.72,Cloudy,North,Yes,82.5,EcomExpress,0,4,0,0,0,-0.5,-0.8660254,0.43388373,-0.90096885,-0.2944616,-0.9556633,0.2670476,0.73295236,1,0,1,0,4.661577,0,0,0,0,297.288,11.8,1.609438,2.0,4.0943446,7.6811457,7.304812,38.55438,1.7337025,2.1590686,0.5498265,0.85612637,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Road,655,16,1461.76,23388.16,Cloudy,North,No,73.7,EcomExpress,1,7,1,0,1,-0.8660254,0.5,-0.7818315,0.6234898,-0.97485954,0.2228204,0.30036363,0.69963634,2,0,1,0,36.97578,0,0,0,0,182.72,81.875,2.0794415,2.6457512,6.4861608,25.592968,7.28808,38.23297,3.6369486,6.0807714,0.53041434,0.8364427,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Sea,555,69,4704.56,324614.62,Clear,Central,No,91.5,BlueDart,0,7,0,0,0,0.5,-0.8660254,0.0,1.0,0.5610336,-0.827793,0.28730392,0.7126961,3,0,1,0,32.677116,0,0,0,0,588.07,69.375,2.0794415,2.6457512,6.3207684,23.558437,8.4565,68.5898,3.5168185,5.71639,0.5380688,0.8442133,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Sea,575,98,2775.31,271980.38,Clear,South,No,84.7,BlueDart,0,2,0,1,0,-0.5,0.8660254,0.9749279,-0.22252093,-0.63838446,0.7697177,0.317,0.683,4,0,1,0,9.2205,0,0,0,0,925.10333,191.66667,1.0986123,1.4142135,6.3561077,23.979158,7.928878,52.68121,2.3243954,3.0365276,0.5205779,0.8264381,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,Air,1236,90,337.82,30403.8,Storm,Central,Yes,94.6,BlueDart,0,7,0,0,0,0.8660254,0.5,0.7818315,0.6234898,0.59437615,0.8041872,0.2549091,0.7450909,2,0,1,0,69.6809,0,0,0,0,42.2275,154.5,2.0794415,2.6457512,7.1204443,35.15679,5.825469,18.37988,4.2581754,8.347508,0.5568066,0.8631865,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,Sea,807,64,2470.13,158088.31,Storm,East,No,90.7,EcomExpress,0,4,0,0,0,0.8660254,0.5,-0.43388373,-0.90096885,0.6350683,0.772456,0.24382609,0.7561739,3,0,1,0,27.43399,0,0,0,0,494.026,161.4,1.609438,2.0,6.694562,28.407745,7.812431,49.7004,3.3475852,5.2377467,0.56313753,0.8695826,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,Sea,549,38,234.56,8913.28,Clear,Central,No,75.5,FedEx,1,4,0,1,0,0.5,0.8660254,-0.43388373,-0.90096885,0.20496611,0.97876906,0.30036363,0.69963634,2,0,1,0,18.16256,0,0,0,0,46.912,109.8,1.609438,2.0,6.3099184,23.43075,5.4619656,15.3153515,2.9529583,4.2617555,0.53041434,0.8364427,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,Road,993,39,1225.84,47807.76,Storm,West,Yes,79.0,DHL,1,8,0,1,0,0.5,0.8660254,0.9749279,-0.22252093,0.051584367,0.9986686,0.317,0.683,4,0,1,0,59.72152,0,0,0,0,136.20444,110.333336,2.1972246,2.828427,6.901737,31.511902,7.112197,35.011997,4.106298,7.72797,0.5205779,0.8264381,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,Road,98,20,3970.64,79412.8,Rainy,South,Yes,73.8,EcomExpress,1,5,0,0,0,-0.5,-0.8660254,0.43388373,-0.90096885,-0.4071295,-0.91337043,0.31466666,0.6853333,1,0,1,0,6.7848,0,0,0,0,661.7733,16.333334,1.7917595,2.236068,4.59512,9.899495,8.286935,63.013016,2.0521731,2.604765,0.52196336,0.8278486,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Sea,287,75,1832.44,137433.0,Storm,South,Yes,91.9,EcomExpress,0,5,0,0,0,0.5,-0.8660254,0.43388373,-0.90096885,0.78659654,-0.6174673,0.27533334,0.72466666,4,0,1,0,14.0223,0,0,0,0,305.40668,47.833332,1.7917595,2.236068,5.6629605,16.941074,7.5139494,42.80701,2.7095358,3.744636,0.5450338,0.85127354,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Road,238,77,723.35,55697.95,Rainy,West,No,92.0,DHL,0,5,0,0,0,0.8660254,0.5,0.43388373,-0.90096885,0.5230943,0.85227484,0.30432,0.69568,5,0,1,0,11.756992,0,0,0,0,120.558334,39.666668,1.7917595,2.236068,5.4764633,15.427249,6.5852747,26.895166,2.5460794,3.428847,0.52808386,0.8340743,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,Air,723,23,3690.2,84874.6,Rainy,South,Yes,84.6,DHL,1,5,1,0,0,-0.5,-0.8660254,-0.9749279,-0.22252093,-0.32716033,-0.9449688,0.30036363,0.69963634,2,0,1,0,28.790037,0,0,0,0,615.0333,120.5,1.7917595,2.236068,6.584791,26.888659,8.213707,60.747017,3.394174,5.365635,0.53041434,0.8364427,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Sea,1057,41,858.49,35198.09,Rainy,North,Yes,86.6,Delhivery,0,9,0,0,0,-1.0,-1.8369701e-16,0.9749279,-0.22252093,-0.94740427,-0.32003924,0.2670476,0.73295236,1,0,1,0,76.322334,0,0,0,0,85.849,105.7,2.3025851,3.0,6.9641356,32.511536,6.756339,29.3,4.347983,8.736265,0.5498265,0.85612637,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,Sea,686,79,4794.9,378797.1,Storm,North,Yes,83.0,DHL,0,6,1,0,0,1.0,6.123234e-17,-0.9749279,-0.22252093,0.9272376,0.37447366,0.24382609,0.7561739,3,0,1,0,35.661163,0,0,0,0,684.9857,98.0,1.9459101,2.4494898,6.5323343,26.1916,8.475516,69.24522,3.601718,5.971697,0.56313753,0.8695826,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10,Sea,1356,52,1978.49,102881.48,Storm,East,No,96.0,BlueDart,0,10,1,1,0,-0.5,0.8660254,-0.9749279,-0.22252093,-0.77177274,0.6358985,0.2670476,0.73295236,1,0,1,0,106.717865,0,0,0,0,179.86273,123.27273,2.3978953,3.1622777,7.213032,36.823906,7.5905943,44.48022,4.6795154,10.330434,0.5498265,0.85612637,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Road,955,16,4475.63,71610.08,Cloudy,North,No,81.7,FedEx,1,10,0,0,1,0.8660254,-0.5,0.9749279,-0.22252093,0.9861463,-0.16587819,0.30036363,0.69963634,2,0,1,0,73.81164,0,0,0,0,406.87546,86.818184,2.3978953,3.1622777,6.8627577,30.903074,8.406626,66.90015,4.3149734,8.59137,0.53041434,0.8364427,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Sea,99,10,1491.63,14916.3,Rainy,West,Yes,70.0,FedEx,0,7,1,0,1,0.5,-0.8660254,-0.7818315,0.6234898,0.7536977,-0.6572213,0.2670476,0.73295236,1,0,1,0,10.210027,0,0,0,0,186.45375,12.375,2.0794415,2.6457512,4.6051702,9.949874,7.308295,38.621628,2.4168086,3.1953132,0.5498265,0.85612637,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8,Road,1155,55,2285.26,125689.3,Clear,South,Yes,82.6,DHL,0,8,0,0,0,-0.5,-0.8660254,0.7818315,0.6234898,-0.2614144,-0.96522665,0.27533334,0.72466666,4,0,1,0,72.75653,0,0,0,0,253.91777,128.33333,2.1972246,2.828427,7.052721,33.98529,7.7346725,47.804394,4.30077,8.529744,0.5450338,0.85127354,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Sea,869,87,2680.08,233166.95,Storm,East,No,97.7,FedEx,0,2,0,0,1,-0.8660254,-0.5,-0.43388373,-0.90096885,-0.5285813,-0.8488827,0.2549091,0.7450909,2,0,1,0,14.439862,0,1,0,1,893.36,289.66666,1.0986123,1.4142135,6.768493,29.478806,7.893975,51.76949,2.7369525,3.7999818,0.5568066,0.8631865,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Air,895,29,1816.31,52672.99,Storm,North,Yes,91.5,Delhivery,0,3,0,0,1,-0.8660254,-0.5,0.43388373,-0.90096885,-0.513901,-0.8578495,0.2549091,0.7450909,2,0,1,0,22.240963,0,1,0,1,454.0775,223.75,1.3862944,1.7320508,6.7979403,29.91655,7.5051126,42.618187,3.1459165,4.7160325,0.5568066,0.8631865,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,Road,113,3,3969.98,11909.94,Cloudy,South,No,74.4,EcomExpress,0,8,0,0,0,-0.8660254,0.5,0.43388373,-0.90096885,-0.9986126,0.05265806,0.2549091,0.7450909,2,0,1,0,12.696349,0,0,0,0,441.1089,12.555555,2.1972246,2.828427,4.7361984,10.630146,8.286768,63.00778,2.6171293,3.5631936,0.5568066,0.8631865,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,Air,679,43,1962.83,84401.69,Storm,South,No,87.8,FedEx,0,4,0,1,1,-0.5,0.8660254,0.9749279,-0.22252093,-0.7262249,0.6874572,0.2670476,0.73295236,1,0,1,0,22.838797,0,0,0,0,392.566,135.8,1.609438,2.0,6.522093,26.057629,7.582652,44.303837,3.1713142,4.7789955,0.5498265,0.85612637,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,Road,984,31,2467.95,76506.45,Storm,West,No,98.5,EcomExpress,1,10,0,0,1,-0.8660254,-0.5,0.43388373,-0.90096885,-0.8528367,-0.5221777,0.30036363,0.69963634,2,0,1,0,75.84058,0,0,0,0,224.35909,89.454544,2.3978953,3.1622777,6.8926415,31.368774,7.811548,49.678467,4.341733,8.70865,0.53041434,0.8364427,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,Air,881,82,3770.3,309164.6,Rainy,West,Yes,95.1,EcomExpress,0,4,0,0,0,-0.5,-0.8660254,-0.43388373,-0.90096885,-0.19443122,-0.98091614,0.2670476,0.73295236,1,0,1,0,28.761051,0,0,0,0,754.06,176.2,1.609438,2.0,6.782192,29.681644,8.235175,61.402767,3.3932006,5.362933,0.5498265,0.85612637,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,Road,276,6,2163.24,12979.44,Cloudy,East,No,92.3,BlueDart,1,7,1,0,1,1.0,6.123234e-17,-0.7818315,0.6234898,0.88372034,0.46801534,0.30036363,0.69963634,2,0,1,0,18.414429,0,0,0,0,270.405,34.5,2.0794415,2.6457512,5.6240177,16.613247,7.6798244,46.510643,2.9660165,4.2912035,0.53041434,0.8364427,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Road,367,40,1929.1,77164.0,Clear,South,No,79.9,DHL,0,9,1,0,0,1.0,6.123234e-17,-0.9749279,-0.22252093,0.99974513,0.022576263,0.24382609,0.7561739,3,0,1,0,31.78199,0,0,0,0,192.91,36.7,2.3025851,3.0,5.908083,19.157244,7.565327,43.92152,3.4898794,5.637552,0.56313753,0.8695826,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Air,589,42,665.1,27934.2,Clear,Central,No,97.6,FedEx,0,2,0,0,1,0.8660254,-0.5,-0.43388373,-0.90096885,0.99675065,-0.080549,0.28730392,0.7126961,3,0,1,0,9.820952,0,0,0,0,221.7,196.33333,1.0986123,1.4142135,6.3801227,24.269321,6.5014396,25.789534,2.3814843,3.1338398,0.5380688,0.8442133,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,Sea,274,16,3223.73,51579.68,Rainy,Central,Yes,89.2,EcomExpress,1,5,1,0,0,0.5,-0.8660254,-0.9749279,-0.22252093,0.68197215,-0.73137814,0.30036363,0.69963634,2,0,1,0,13.0832,0,0,0,0,537.2883,45.666668,1.7917595,2.236068,5.616771,16.552946,8.078605,56.7779,2.6449826,3.6170707,0.53041434,0.8364427,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,Road,1081,99,3028.71,299842.28,Clear,Central,Yes,97.7,FedEx,0,8,0,1,0,-0.5,0.8660254,0.7818315,0.6234898,-0.81366783,0.58133006,0.2549091,0.7450909,2,0,1,0,70.39619,0,0,0,0,336.52335,120.111115,2.1972246,2.828427,6.9865665,32.878563,8.016222,55.03372,4.2682443,8.390244,0.5568066,0.8631865,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7,Road,114,20,1016.48,20329.6,Rainy,East,No,72.0,BlueDart,0,7,0,0,0,1.0,6.123234e-17,0.43388373,-0.90096885,0.91380763,0.40614724,0.30036363,0.69963634,2,0,1,0,10.480553,0,0,0,0,127.06,14.25,2.0794415,2.6457512,4.744932,10.677078,6.925084,31.882284,2.4406545,3.237368,0.53041434,0.8364427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,Air,762,93,3555.23,330636.38,Rainy,North,Yes,71.3,FedEx,0,6,0,0,0,0.8660254,-0.5,0.9749279,-0.22252093,0.91812146,-0.39629912,0.30036363,0.69963634,2,0,1,0,36.185192,0,0,0,0,507.89,108.85714,1.9459101,2.4494898,6.637258,27.604347,8.176456,59.625748,3.6159105,6.015413,0.53041434,0.8364427,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,Sea,795,97,260.86,25303.42,Cloudy,Central,Yes,71.7,FedEx,0,5,0,0,0,0.8660254,-0.5,0.9749279,-0.22252093,0.9861463,-0.16587819,0.2670476,0.73295236,1,0,1,0,32.799618,0,0,0,0,43.476665,132.5,1.7917595,2.236068,6.6795993,28.195744,5.56781,16.151161,3.5204496,5.727095,0.5498265,0.85612637,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,Sea,609,18,2011.09,36199.62,Clear,East,Yes,96.7,BlueDart,1,3,0,0,1,0.8660254,0.5,0.9749279,-0.22252093,0.6081215,0.793844,0.31466666,0.6853333,1,0,1,0,14.57704,0,0,0,0,502.7725,152.25,1.3862944,1.7320508,6.413459,24.677925,7.6069293,44.845177,2.745798,3.817989,0.52196336,0.8278486,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Air,1162,12,1990.81,23889.72,Cloudy,East,No,98.1,BlueDart,0,2,0,0,1,0.5,-0.8660254,-0.43388373,-0.90096885,0.77585876,-0.63090664,0.24382609,0.7561739,3,0,1,0,19.085829,0,1,0,1,663.60333,387.33334,1.0986123,1.4142135,7.0587583,34.08812,7.596799,44.618492,3.0000145,4.3687334,0.56313753,0.8695826,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,Sea,1043,98,2553.18,250211.64,Storm,Central,No,81.8,EcomExpress,1,2,0,0,0,-0.5,-0.8660254,0.7818315,0.6234898,-0.2614144,-0.96522665,0.317,0.683,4,0,1,0,15.61338,0,1,0,1,851.06,347.66666,1.0986123,1.4142135,6.9508147,32.29551,7.8454866,50.529003,2.8102083,3.951377,0.5205779,0.8264381,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
