Customer_rating,Cost_of_the_Product,Weight_in_gms,Reached.on.Time_Y.N,order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Cost_to_Weight_Ratio
3,231,2177,1,ORD01047,SUP_016,3.81,13,2025-11-14,2025-11-27,2025-11-26,1745,49.32,462,Clear,North,No,0.9,FedEx,Weather,1,False,True,False,True,0.10610932471010137
4,257,2941,1,ORD01048,SUP_015,3.86,6,2025-09-09,2025-09-15,2025-09-20,801,45.49,771,Storm,West,Yes,0.87,LocalTruckers,Customs,0,False,True,False,True,0.08738524308487411
2,162,1233,1,ORD01049,SUP_011,3.2,13,2025-08-02,2025-08-15,2025-08-19,1650,45.61,486,Rainy,North,No,0.62,FedEx,Weather,0,False,True,False,False,0.1313868612073099
5,237,2573,1,ORD01050,SUP_020,3.66,5,2025-02-09,2025-02-14,2025-02-16,266,15.14,1185,Rainy,North,No,0.68,DHL,Customs,0,False,True,False,False,0.0921103769560395
4,134,1887,1,ORD01051,SUP_002,4.87,3,2025-04-06,2025-04-09,2025-04-14,1632,29.01,536,Clear,North,Yes,0.92,LocalTruckers,Weather,0,False,True,False,True,0.07101218862161515
1,163,1119,1,ORD01052,SUP_002,4.32,8,2025-03-09,2025-03-17,2025-03-22,1470,49.74,489,Rainy,West,No,0.51,FedEx,Traffic,0,False,True,False,True,0.14566577288144256
5,264,2019,1,ORD01053,SUP_012,2.53,4,2025-09-20,2025-09-24,2025-09-24,1147,15.96,792,Clear,South,No,0.88,FedEx,Weather,1,False,True,False,True,0.1307578008267668
2,173,1674,1,ORD01054,SUP_016,2.79,10,2025-01-23,2025-02-02,2025-02-05,725,32.97,692,Rainy,South,No,0.7,FedEx,Traffic,0,False,True,True,False,0.10334528070290007
4,191,2586,1,ORD01055,SUP_019,4.81,12,2025-07-20,2025-08-01,2025-08-06,759,23.77,573,Clear,West,Yes,0.89,DHL,Traffic,0,False,True,True,False,0.07385924204413796
3,152,1385,1,ORD01056,SUP_002,4.62,7,2025-10-18,2025-10-25,2025-10-24,972,25.51,456,Rainy,North,Yes,0.77,DHL,Weather,1,False,True,False,True,0.10974729233953263
4,272,2048,1,ORD01057,SUP_017,3.72,9,2025-08-24,2025-09-02,2025-09-06,1401,45.63,1088,Rainy,East,No,0.76,FedEx,Customs,0,False,True,True,False,0.13281249993515015
2,198,3368,1,ORD01058,SUP_014,4.04,12,2025-12-28,2026-01-09,2026-01-11,457,33.52,396,Rainy,South,Yes,0.84,DHL,Weather,0,False,True,True,False,0.05878859855736681
3,260,3668,1,ORD01059,SUP_016,3.22,14,2025-07-06,2025-07-20,2025-07-21,197,40.35,1040,Rainy,East,Yes,0.9,FedEx,Customs,0,False,True,False,True,0.07088331513879953
3,158,1478,1,ORD01060,SUP_005,4.48,4,2025-12-27,2025-12-31,2025-12-29,1159,36.93,948,Rainy,East,Yes,0.84,FedEx,Weather,1,False,True,False,True,0.10690121778964734
3,252,3729,1,ORD01061,SUP_010,4.01,10,2025-04-26,2025-05-06,2025-05-09,1594,31.16,1008,Clear,East,Yes,0.72,DHL,Weather,0,False,True,False,True,0.06757843924173279
2,199,2470,1,ORD01062,SUP_017,4.24,4,2025-03-11,2025-03-15,2025-03-14,552,41.67,597,Clear,West,No,0.66,FedEx,Weather,1,False,True,True,False,0.08056680158681506
2,272,2307,1,ORD01063,SUP_013,3.44,6,2025-11-07,2025-11-13,2025-11-11,1838,48.83,1088,Storm,North,No,0.91,FedEx,Weather,1,False,True,True,False,0.11790203722674382
4,209,2215,1,ORD01064,SUP_016,3.58,3,2025-07-21,2025-07-24,2025-07-28,281,48.67,627,Clear,West,No,0.76,FedEx,Weather,0,False,True,True,False,0.09435665909961326
2,147,1657,1,ORD01065,SUP_009,3.02,7,2025-09-12,2025-09-19,2025-09-23,1961,41.58,588,Rainy,North,No,0.88,FedEx,Weather,0,False,True,True,False,0.08871454430373292
2,166,1759,1,ORD01066,SUP_004,4.87,11,2025-11-15,2025-11-26,2025-11-27,547,29.49,664,Clear,North,No,0.99,FedEx,Weather,0,False,True,True,False,0.09437180210666753
4,165,1706,1,ORD01067,SUP_016,4.87,3,2025-07-12,2025-07-15,2025-07-20,472,16.53,330,Rainy,East,No,0.82,FedEx,Customs,0,False,True,True,False,0.09671746770415153
5,162,1715,1,ORD01068,SUP_011,4.54,11,2025-07-03,2025-07-14,2025-07-14,1540,11.78,324,Rainy,East,No,0.64,LocalTruckers,Weather,1,False,True,False,True,0.0944606413443378
3,255,3764,1,ORD01069,SUP_007,4.84,13,2025-01-24,2025-02-06,2025-02-06,296,19.26,765,Storm,South,Yes,0.92,LocalTruckers,Weather,1,False,True,False,True,0.067747077559047
5,179,1437,1,ORD01070,SUP_017,4.16,10,2025-11-18,2025-11-28,2025-11-30,1443,23.61,895,Clear,West,Yes,0.63,FedEx,Customs,0,True,False,True,False,0.12456506602326717
4,250,3207,1,ORD01071,SUP_013,3.09,8,2025-06-02,2025-06-10,2025-06-09,1586,15.19,500,Clear,South,No,0.63,FedEx,Weather,1,True,False,False,False,0.07795447456253368
5,251,3936,1,ORD01072,SUP_004,4.4,9,2025-11-05,2025-11-14,2025-11-13,1852,18.99,502,Rainy,North,No,0.54,FedEx,Weather,1,True,False,True,False,0.06377032518705023
4,198,2270,1,ORD01073,SUP_014,3.31,5,2025-02-26,2025-03-03,2025-03-08,154,13.34,396,Clear,West,No,0.54,DHL,Weather,0,True,False,True,False,0.08722466956509926
1,148,1053,1,ORD01074,SUP_010,3.6,3,2025-07-03,2025-07-06,2025-07-10,283,30.95,296,Clear,West,No,0.92,DHL,Weather,0,True,False,False,True,0.1405508070839973
5,268,2758,1,ORD01075,SUP_010,3.19,7,2025-01-16,2025-01-23,2025-01-25,1531,15.05,804,Clear,South,Yes,0.61,LocalTruckers,Traffic,0,True,False,False,True,0.09717186363409287
2,239,3673,1,ORD01076,SUP_010,3.56,14,2025-07-27,2025-08-10,2025-08-15,1330,39.71,717,Rainy,West,No,0.55,LocalTruckers,Weather,0,True,False,True,False,0.065069425519992
4,195,2021,1,ORD01077,SUP_012,4.2,14,2025-08-26,2025-09-09,2025-09-07,524,23.31,585,Clear,East,Yes,0.67,LocalTruckers,Weather,1,True,False,False,True,0.0964868876316245
3,252,2658,1,ORD01078,SUP_002,2.78,4,2025-03-19,2025-03-23,2025-03-23,1666,36.88,504,Rainy,East,No,0.85,DHL,Weather,1,True,False,False,True,0.09480812637516625
5,272,3780,1,ORD01079,SUP_009,2.76,7,2025-02-23,2025-03-02,2025-03-02,1708,45.3,816,Rainy,East,No,0.67,LocalTruckers,Weather,1,True,False,False,True,0.07195767193863555
4,141,1628,1,ORD01080,SUP_005,4.21,10,2025-04-24,2025-05-04,2025-05-08,1053,13.44,423,Clear,North,Yes,0.65,FedEx,Weather,0,True,False,False,True,0.08660933655613677
1,224,3624,1,ORD01081,SUP_008,4.45,13,2025-06-14,2025-06-27,2025-06-26,1245,49.56,672,Storm,South,Yes,0.74,LocalTruckers,Weather,1,True,False,True,False,0.061810154508330536
3,270,3251,1,ORD01082,SUP_014,3.88,11,2025-12-19,2025-12-30,2026-01-03,1892,35.81,810,Rainy,East,Yes,0.51,LocalTruckers,Weather,0,True,False,True,False,0.08305136878405064
3,236,2639,1,ORD01083,SUP_007,2.95,4,2025-06-12,2025-06-16,2025-06-21,1346,12.13,708,Clear,North,Yes,0.74,FedEx,Weather,0,True,False,False,True,0.0894278135318576
1,227,3512,1,ORD01084,SUP_007,3.58,14,2025-12-07,2025-12-21,2025-12-20,1944,22.56,681,Storm,North,Yes,0.99,FedEx,Weather,1,True,False,False,True,0.0646355352891129
4,262,2424,1,ORD01085,SUP_009,4.4,5,2025-08-12,2025-08-17,2025-08-19,808,45.45,786,Rainy,South,Yes,0.89,LocalTruckers,Weather,0,True,False,True,False,0.10808580853626823
1,228,2257,1,ORD01086,SUP_003,4.21,5,2025-05-16,2025-05-21,2025-05-26,924,33.85,456,Storm,East,No,0.53,DHL,Customs,0,True,False,True,False,0.10101905179396586
2,176,1909,1,ORD01087,SUP_014,2.77,3,2025-10-26,2025-10-29,2025-10-30,1961,21.49,528,Clear,West,Yes,0.82,LocalTruckers,Weather,0,True,False,True,False,0.09219486637391573
2,147,1873,1,ORD01088,SUP_017,4.92,10,2025-06-02,2025-06-12,2025-06-10,1267,47.62,441,Storm,North,Yes,0.73,DHL,Weather,1,True,False,False,True,0.07848371592179193
2,196,2085,1,ORD01089,SUP_018,3.06,8,2025-02-28,2025-03-08,2025-03-11,161,41.49,588,Storm,West,No,0.9,DHL,Weather,0,True,False,False,True,0.09400479611798332
1,112,1249,1,ORD01090,SUP_012,3.05,14,2025-06-11,2025-06-25,2025-06-26,72,39.42,560,Rainy,North,No,0.55,FedEx,Traffic,0,True,False,False,True,0.08967173731811709
2,221,3065,1,ORD01091,SUP_014,3.65,10,2025-10-11,2025-10-21,2025-10-26,986,45.54,442,Rainy,East,No,0.61,DHL,Weather,0,True,False,False,True,0.07210440454417474
5,154,1312,1,ORD01092,SUP_013,3.32,13,2025-10-04,2025-10-17,2025-10-18,1967,40.79,462,Clear,North,Yes,0.89,LocalTruckers,Weather,0,False,False,False,True,0.11737804869102282
4,200,2976,1,ORD01093,SUP_014,4.96,11,2025-02-05,2025-02-16,2025-02-15,364,21.47,600,Rainy,North,Yes,0.92,DHL,Weather,1,False,False,True,False,0.06720430105268672
5,216,3807,1,ORD01094,SUP_009,2.69,7,2025-04-01,2025-04-08,2025-04-07,251,33.36,432,Storm,South,No,0.76,DHL,Weather,1,False,False,False,True,0.05673758863757878
1,185,3051,1,ORD01095,SUP_019,3.27,14,2025-08-09,2025-08-23,2025-08-22,1574,43.69,555,Storm,South,Yes,0.51,LocalTruckers,Weather,1,False,False,False,True,0.060635857076159996
2,199,2994,1,ORD01096,SUP_002,3.46,5,2025-04-02,2025-04-07,2025-04-08,667,17.23,597,Clear,West,No,0.94,FedEx,Customs,0,False,False,True,False,0.06646626584286364
2,265,2892,1,ORD01097,SUP_011,3.73,7,2025-12-03,2025-12-10,2025-12-14,655,16.52,795,Rainy,South,Yes,0.69,DHL,Customs,0,False,False,True,False,0.09163208848837065
2,263,2113,1,ORD01098,SUP_017,2.54,7,2025-12-05,2025-12-12,2025-12-10,1044,16.36,789,Rainy,South,No,0.52,LocalTruckers,Weather,1,False,False,True,False,0.12446758157857664
2,181,2815,1,ORD01099,SUP_002,2.71,7,2025-03-12,2025-03-19,2025-03-23,74,17.77,362,Clear,West,Yes,0.9,DHL,Weather,0,False,False,True,False,0.0642984013981178
3,163,1092,1,ORD01100,SUP_019,3.14,5,2025-12-12,2025-12-17,2025-12-16,706,14.13,326,Rainy,West,Yes,0.7,DHL,Weather,1,False,False,True,False,0.1492673991307075
2,260,3962,1,ORD01101,SUP_007,3.89,13,2025-04-14,2025-04-27,2025-05-02,1581,43.51,520,Storm,South,Yes,0.59,DHL,Traffic,0,False,False,False,True,0.06562342249731867
2,159,1247,1,ORD01102,SUP_018,4.42,12,2025-07-19,2025-07-31,2025-08-05,1439,42.73,795,Clear,East,No,0.89,DHL,Weather,0,False,False,False,True,0.12750601433239292
1,227,3043,1,ORD01103,SUP_013,4.22,6,2025-12-21,2025-12-27,2025-12-27,580,16.05,681,Rainy,North,Yes,0.72,LocalTruckers,Weather,1,False,False,False,True,0.07459743671554471
3,104,1936,1,ORD01104,SUP_005,3.92,11,2025-06-02,2025-06-13,2025-06-17,1795,38.22,520,Storm,East,No,0.8,DHL,Traffic,0,False,False,False,True,0.05371900823671538
4,188,3067,1,ORD01105,SUP_018,3.49,12,2025-11-01,2025-11-13,2025-11-11,1667,35.08,752,Clear,East,Yes,0.9,LocalTruckers,Weather,1,False,False,True,False,0.06129768501424921
3,202,3536,1,ORD01106,SUP_016,4.68,11,2025-09-13,2025-09-24,2025-09-29,95,21.05,606,Storm,South,No,0.76,FedEx,Weather,0,False,False,False,False,0.05712669681642345
3,213,2424,1,ORD01107,SUP_015,3.65,4,2025-02-01,2025-02-05,2025-02-05,1108,19.09,1278,Storm,East,Yes,0.55,FedEx,Weather,1,False,False,True,False,0.08787128709246235
1,211,3332,1,ORD01108,SUP_008,3.25,10,2025-01-24,2025-02-03,2025-02-01,251,20.02,422,Rainy,North,Yes,0.97,FedEx,Weather,1,False,False,True,False,0.06332533011304763
4,232,2484,1,ORD01109,SUP_015,4.07,10,2025-02-24,2025-03-06,2025-03-05,1608,39.23,696,Storm,East,No,0.64,LocalTruckers,Weather,1,False,False,False,True,0.09339774553405888
3,143,1727,1,ORD01110,SUP_001,4.23,9,2025-02-17,2025-02-26,2025-03-02,414,22.77,286,Rainy,West,No,0.99,LocalTruckers,Traffic,0,False,False,False,False,0.08280254772275475
1,196,2957,1,ORD01111,SUP_017,3.5,10,2025-02-06,2025-02-16,2025-02-19,519,21.12,588,Storm,East,No,0.5,LocalTruckers,Weather,0,False,False,False,True,0.06628339531069212
1,150,1070,1,ORD01112,SUP_015,2.57,5,2025-08-24,2025-08-29,2025-08-31,1373,10.9,900,Rainy,South,No,0.74,FedEx,Customs,0,False,False,False,True,0.14018691575683465
1,222,2351,1,ORD01113,SUP_014,2.74,8,2025-01-02,2025-01-10,2025-01-09,826,46.33,666,Rainy,East,Yes,0.85,DHL,Weather,1,False,False,False,False,0.0944279029798265
2,203,2791,1,ORD01114,SUP_014,4.61,3,2025-10-12,2025-10-15,2025-10-20,465,40.11,609,Clear,East,Yes,0.94,LocalTruckers,Weather,0,False,True,False,False,0.07273378714699613
2,178,1176,1,ORD01115,SUP_010,2.64,9,2025-09-03,2025-09-12,2025-09-13,1419,28.91,534,Rainy,West,Yes,0.88,FedEx,Weather,0,False,True,False,True,0.15136054408897912
2,272,3271,1,ORD01116,SUP_002,3.98,3,2025-12-12,2025-12-15,2025-12-18,1422,47.72,544,Storm,South,No,0.63,LocalTruckers,Weather,0,False,True,True,False,0.08315499844599358
2,182,3943,1,ORD01117,SUP_006,2.96,11,2025-01-12,2025-01-23,2025-01-24,748,21.74,546,Clear,North,No,0.62,LocalTruckers,Weather,0,False,True,True,False,0.046157747895978256
4,205,2255,1,ORD01118,SUP_017,3.07,3,2025-10-04,2025-10-07,2025-10-05,859,36.99,615,Clear,South,No,0.67,FedEx,Weather,1,False,True,True,False,0.09090909086877647
2,171,1282,1,ORD01119,SUP_005,3.18,3,2025-01-04,2025-01-07,2025-01-08,239,22.21,513,Storm,South,No,0.55,LocalTruckers,Customs,0,False,True,False,True,0.1333853353093718
1,172,1993,1,ORD01120,SUP_005,2.6,9,2025-03-27,2025-04-05,2025-04-08,1476,22.58,344,Storm,East,Yes,0.83,LocalTruckers,Customs,0,False,True,True,False,0.08630205715689811
2,210,3928,1,ORD01121,SUP_015,2.94,4,2025-05-27,2025-05-31,2025-06-03,1825,43.79,420,Clear,South,Yes,0.96,LocalTruckers,Weather,0,False,True,False,True,0.053462321778650124
1,264,3409,1,ORD01122,SUP_015,4.13,7,2025-08-23,2025-08-30,2025-08-29,398,41.48,792,Clear,South,No,0.81,FedEx,Weather,1,False,True,False,True,0.07744206509901964
1,181,2399,1,ORD01123,SUP_020,3.75,10,2025-04-08,2025-04-18,2025-04-18,422,21.76,724,Rainy,North,No,0.76,FedEx,Weather,1,False,True,True,False,0.07544810334495702
5,240,2919,1,ORD01124,SUP_011,4.49,10,2025-04-12,2025-04-22,2025-04-21,1712,13.26,720,Clear,East,Yes,0.75,LocalTruckers,Weather,1,False,True,False,True,0.0822199383068791
4,140,1442,1,ORD01125,SUP_005,2.65,5,2025-02-11,2025-02-16,2025-02-14,1578,24.3,560,Storm,North,Yes,0.79,FedEx,Weather,1,False,True,False,True,0.09708737857344842
4,283,2686,1,ORD01126,SUP_001,4.72,9,2025-01-03,2025-01-12,2025-01-17,1364,40.4,1415,Clear,North,No,0.85,LocalTruckers,Weather,0,False,True,False,True,0.10536113175526392
3,263,2960,1,ORD01127,SUP_011,4.99,5,2025-04-03,2025-04-08,2025-04-09,1977,14.02,1052,Storm,South,No,0.89,LocalTruckers,Traffic,0,False,True,False,True,0.08885135132133401
4,136,1234,1,ORD01128,SUP_011,2.54,8,2025-06-05,2025-06-13,2025-06-13,1034,36.88,408,Storm,North,No,0.84,LocalTruckers,Weather,1,False,True,False,False,0.11021069683127172
4,145,1210,1,ORD01129,SUP_006,4.92,8,2025-09-23,2025-10-01,2025-10-05,1036,45.59,580,Rainy,West,Yes,0.85,LocalTruckers,Weather,0,False,True,True,False,0.1198347106447647
3,162,1763,1,ORD01130,SUP_008,3.09,5,2025-04-19,2025-04-24,2025-04-26,160,17.17,324,Rainy,North,No,0.97,DHL,Customs,0,False,True,True,False,0.09188882581288212
1,230,2067,1,ORD01131,SUP_002,4.23,9,2025-03-22,2025-03-31,2025-04-03,1628,44.49,1380,Rainy,South,Yes,0.94,DHL,Weather,0,False,True,True,False,0.11127237536948603
3,148,1452,1,ORD01132,SUP_015,3.23,5,2025-01-16,2025-01-21,2025-01-21,1576,12.05,740,Storm,South,Yes,0.9,LocalTruckers,Weather,1,False,True,False,True,0.10192837458544877
3,175,1212,1,ORD01133,SUP_009,3.8,10,2025-11-22,2025-12-02,2025-12-07,1374,36.68,525,Storm,East,No,0.52,LocalTruckers,Weather,0,False,True,False,False,0.14438943882476118
2,227,3583,1,ORD01134,SUP_015,3.78,12,2025-10-20,2025-11-01,2025-11-05,695,41.64,454,Storm,South,No,0.83,FedEx,Customs,0,False,True,False,False,0.06335473065493867
1,177,1569,1,ORD01135,SUP_008,3.4,6,2025-04-03,2025-04-09,2025-04-09,1086,27.79,708,Rainy,South,No,0.72,LocalTruckers,Weather,1,False,True,True,False,0.11281070738507921
1,257,3416,1,ORD01136,SUP_016,4.29,3,2025-02-07,2025-02-10,2025-02-09,572,18.15,771,Clear,West,No,0.8,FedEx,Weather,1,False,True,False,True,0.07523419201544666
5,198,2803,1,ORD01137,SUP_014,4.0,6,2025-04-06,2025-04-12,2025-04-16,1175,46.99,990,Clear,South,Yes,0.84,DHL,Customs,0,False,True,False,True,0.07063860147319351
5,251,3651,1,ORD01138,SUP_015,3.77,9,2025-12-01,2025-12-10,2025-12-12,246,10.8,753,Rainy,East,No,0.85,DHL,Weather,0,False,True,False,True,0.06874828812140557
5,158,1246,1,ORD01139,SUP_020,4.96,13,2025-03-02,2025-03-15,2025-03-20,1464,32.2,474,Rainy,North,Yes,0.93,FedEx,Traffic,0,False,True,False,True,0.12680577838940146
5,171,1840,1,ORD01140,SUP_013,4.85,6,2025-04-07,2025-04-13,2025-04-16,104,24.91,1026,Storm,South,Yes,0.95,LocalTruckers,Traffic,0,False,True,False,True,0.09293478255818761
1,260,2980,1,ORD01141,SUP_009,4.89,8,2025-04-03,2025-04-11,2025-04-16,232,28.44,520,Storm,East,Yes,0.8,FedEx,Weather,0,False,True,True,False,0.08724832211837305
4,263,2992,1,ORD01142,SUP_001,4.7,11,2025-08-15,2025-08-26,2025-08-24,1092,31.46,789,Storm,South,Yes,0.94,DHL,Weather,1,False,True,True,False,0.08790106948933789
3,269,2300,1,ORD01143,SUP_006,3.14,3,2025-07-16,2025-07-19,2025-07-17,412,31.39,538,Clear,North,Yes,0.87,LocalTruckers,Weather,1,False,True,False,False,0.11695652168827977
3,224,3220,1,ORD01144,SUP_008,3.37,7,2025-10-16,2025-10-23,2025-10-23,1847,18.14,448,Clear,North,Yes,0.6,LocalTruckers,Weather,1,False,True,True,False,0.06956521736970024
1,118,1413,1,ORD01145,SUP_020,3.08,13,2025-11-25,2025-12-08,2025-12-12,522,37.19,590,Rainy,South,No,0.52,LocalTruckers,Weather,0,False,True,True,False,0.08351026179510951
1,186,2529,1,ORD01146,SUP_018,4.97,9,2025-02-08,2025-02-17,2025-02-17,58,10.77,1860,Rainy,South,No,0.5,DHL,Weather,1,False,True,True,False,0.07354685643592454
5,191,2708,1,ORD01147,SUP_018,2.88,3,2025-08-24,2025-08-27,2025-08-28,709,10.85,382,Storm,East,No,0.79,LocalTruckers,Traffic,0,False,True,False,False,0.07053175772875489
5,174,1184,1,ORD01148,SUP_017,3.42,6,2025-06-16,2025-06-22,2025-06-24,74,29.14,1044,Clear,North,Yes,0.76,DHL,Weather,0,False,True,False,True,0.14695945933533827
1,140,1339,1,ORD01149,SUP_016,3.0,8,2025-10-22,2025-10-30,2025-11-02,1379,31.68,280,Clear,South,No,0.84,DHL,Traffic,0,False,True,False,True,0.10455563845813619
2,193,2371,1,ORD01150,SUP_013,3.06,4,2025-04-16,2025-04-20,2025-04-20,1657,21.0,386,Rainy,South,Yes,0.91,DHL,Weather,1,False,True,False,False,0.08140025302344991
4,148,1779,1,ORD01151,SUP_004,3.12,12,2025-02-24,2025-03-08,2025-03-09,1507,32.07,1480,Clear,South,Yes,0.58,FedEx,Customs,0,False,True,False,False,0.08319280489983541
2,176,1211,1,ORD01152,SUP_004,4.1,7,2025-08-07,2025-08-14,2025-08-18,1495,30.64,880,Storm,South,No,0.92,DHL,Weather,0,False,True,True,False,0.14533443423176345
1,135,1989,1,ORD01153,SUP_014,2.69,13,2025-06-11,2025-06-24,2025-06-26,1907,23.97,1350,Clear,East,No,0.55,DHL,Traffic,0,False,True,False,True,0.06787330313329648
5,154,1990,1,ORD01154,SUP_005,3.93,12,2025-04-09,2025-04-21,2025-04-24,1130,36.07,1540,Storm,West,No,0.93,FedEx,Customs,0,False,True,False,True,0.07738693463447892
5,143,1756,1,ORD01155,SUP_016,4.55,3,2025-12-01,2025-12-04,2025-12-02,1607,48.32,1144,Storm,East,No,0.92,LocalTruckers,Weather,1,False,True,True,False,0.08143507968027615
3,173,1179,1,ORD01156,SUP_014,4.42,8,2025-05-05,2025-05-13,2025-05-14,873,29.63,346,Storm,North,No,0.84,FedEx,Weather,0,False,True,True,False,0.14673452065586554
5,262,3139,1,ORD01157,SUP_014,2.88,8,2025-02-07,2025-02-15,2025-02-19,1621,41.44,786,Storm,North,Yes,0.65,LocalTruckers,Weather,0,False,True,False,True,0.0834660719708614
1,171,1516,1,ORD01158,SUP_014,4.79,6,2025-08-12,2025-08-18,2025-08-20,1252,19.9,513,Clear,West,Yes,0.55,FedEx,Customs,0,False,True,True,False,0.11279683369868282
3,246,2387,1,ORD01159,SUP_014,4.43,10,2025-02-10,2025-02-20,2025-02-21,117,40.48,492,Clear,East,Yes,0.88,LocalTruckers,Traffic,0,False,True,True,False,0.10305823204731537
4,266,2779,1,ORD01160,SUP_019,2.51,6,2025-07-07,2025-07-13,2025-07-13,1569,35.96,532,Storm,West,Yes,0.61,FedEx,Weather,1,False,True,False,False,0.09571788409653909
5,127,1411,1,ORD01161,SUP_003,4.34,10,2025-09-14,2025-09-24,2025-09-23,1074,35.59,1016,Rainy,West,No,0.72,FedEx,Weather,1,False,True,True,False,0.09000708710842871
2,167,1921,1,ORD01162,SUP_017,4.34,10,2025-05-17,2025-05-27,2025-05-25,97,45.72,1336,Rainy,North,No,0.76,DHL,Weather,1,False,True,True,False,0.08693388855443317
2,187,2200,1,ORD01163,SUP_014,3.74,7,2025-05-05,2025-05-12,2025-05-12,1490,19.33,748,Storm,East,Yes,0.84,LocalTruckers,Weather,1,False,True,False,True,0.08499999996136363
2,162,1614,1,ORD01164,SUP_010,2.61,6,2025-08-02,2025-08-08,2025-08-08,1737,24.74,324,Storm,South,Yes,0.74,FedEx,Weather,1,False,True,True,False,0.1003717471497077
2,230,3604,1,ORD01165,SUP_013,3.95,14,2025-02-12,2025-02-26,2025-03-02,994,13.32,1380,Rainy,South,No,0.84,FedEx,Weather,0,False,True,True,False,0.06381798000449002
4,148,1540,1,ORD01166,SUP_004,4.41,4,2025-12-10,2025-12-14,2025-12-18,1270,39.04,740,Clear,West,No,0.9,LocalTruckers,Weather,0,False,True,False,True,0.09610389604149097
3,175,1229,1,ORD01167,SUP_011,3.18,13,2025-12-11,2025-12-24,2025-12-26,1643,43.75,525,Clear,East,Yes,0.85,FedEx,Weather,0,False,True,False,False,0.1423921886554986
1,227,3080,1,ORD01168,SUP_015,4.17,5,2025-04-14,2025-04-19,2025-04-23,1121,26.23,454,Rainy,South,No,0.65,FedEx,Weather,0,False,True,False,False,0.07370129867736971
3,177,1767,1,ORD01169,SUP_015,3.38,5,2025-06-18,2025-06-23,2025-06-24,404,24.27,708,Storm,South,No,0.94,DHL,Customs,0,False,True,True,False,0.10016977923023782
1,257,2239,1,ORD01170,SUP_002,3.93,6,2025-05-23,2025-05-29,2025-05-27,1307,36.35,771,Storm,East,No,0.77,DHL,Weather,1,False,True,False,True,0.11478338538866308
1,198,3187,1,ORD01171,SUP_011,3.46,6,2025-01-23,2025-01-29,2025-01-29,1059,13.02,990,Clear,South,Yes,0.73,LocalTruckers,Weather,1,False,True,False,True,0.062127392512667905
1,251,2240,1,ORD01172,SUP_002,3.26,12,2025-11-23,2025-12-05,2025-12-07,486,21.75,753,Clear,North,No,0.78,LocalTruckers,Weather,0,False,True,False,True,0.11205357137854752
2,158,1499,1,ORD01173,SUP_005,4.64,13,2025-01-15,2025-01-28,2025-02-02,749,24.65,474,Storm,South,No,0.74,DHL,Weather,0,False,True,False,True,0.10540360233128511
3,171,1909,1,ORD01174,SUP_013,4.38,13,2025-05-14,2025-05-27,2025-06-01,1967,30.74,1026,Clear,North,No,0.87,FedEx,Traffic,0,False,True,False,True,0.08957569403374767
3,260,2526,1,ORD01175,SUP_001,3.36,7,2025-08-03,2025-08-10,2025-08-08,675,29.06,520,Rainy,West,No,0.71,FedEx,Weather,1,False,True,True,False,0.10292953281752593
1,263,3689,1,ORD01176,SUP_007,3.59,6,2025-07-28,2025-08-03,2025-08-07,139,18.35,789,Rainy,East,Yes,0.88,DHL,Weather,0,False,True,True,False,0.07129303332304336
4,269,4000,1,ORD01177,SUP_007,4.23,13,2025-06-26,2025-07-09,2025-07-13,418,31.63,538,Clear,North,Yes,0.87,FedEx,Traffic,0,False,True,False,False,0.06724999998318751
2,224,3749,1,ORD01178,SUP_010,4.53,12,2025-10-13,2025-10-25,2025-10-26,988,47.03,448,Storm,South,No,0.64,LocalTruckers,Weather,0,False,True,True,False,0.05974926645512156
3,118,1601,1,ORD01179,SUP_006,4.21,10,2025-01-18,2025-01-28,2025-02-01,1242,11.08,590,Rainy,North,No,0.55,DHL,Customs,0,False,True,True,False,0.07370393499456343
4,186,3621,1,ORD01180,SUP_020,3.85,8,2025-11-05,2025-11-13,2025-11-18,1436,37.21,1860,Clear,South,Yes,0.92,FedEx,Weather,0,False,True,True,False,0.05136702566932698
