order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery
1610.0,4390.0,3.0,8,2024-03-02,2024-03-10,2024-03-14,Sea,91,60,3770.31,226218.6,Rainy,Central,Yes,78.6,DHL,Traffic,0
1611.0,7649.0,2.7,9,2024-09-05,2024-09-14,2024-09-17,Air,1196,92,2941.23,270593.16,Clear,Central,Yes,71.6,FedEx,Weather,0
1612.0,5582.0,2.6,3,2024-02-07,2024-02-10,2024-02-12,Air,747,57,4947.97,282034.29,Clear,East,Yes,70.4,Delhivery,Weather,0
1613.0,4968.0,3.9,5,2024-07-24,2024-07-29,2024-07-31,Sea,946,81,4064.77,329246.37,Storm,West,No,75.1,EcomExpress,Weather,0
1614.0,5296.0,3.3,2,2024-09-20,2024-09-22,2024-09-24,Sea,339,96,715.88,68724.48,Rainy,North,Yes,95.4,EcomExpress,Weather,0
1615.0,8951.0,3.4,9,2024-07-08,2024-07-17,2024-07-16,Road,1221,36,539.61,19425.96,Storm,East,Yes,72.8,DHL,Traffic,1
1616.0,4361.0,4.4,6,2024-05-09,2024-05-15,2024-05-17,Air,66,38,1758.38,66818.44,Clear,South,No,92.6,EcomExpress,Customs,0
1617.0,7147.0,4.0,10,2024-09-17,2024-09-27,2024-10-02,Sea,1484,5,4526.24,22631.2,Clear,East,Yes,95.0,FedEx,Customs,0
1618.0,9638.0,3.7,8,2024-02-23,2024-03-02,2024-03-01,Air,718,90,568.63,51176.7,Cloudy,West,Yes,95.0,DHL,Traffic,1
1619.0,9299.0,4.8,3,2024-07-26,2024-07-29,2024-08-01,Road,186,30,3614.98,108449.4,Cloudy,East,No,80.3,FedEx,Operational,0
1620.0,2002.0,4.6,5,2024-06-25,2024-06-30,2024-07-03,Sea,1079,57,4659.62,265598.34,Cloudy,Central,No,88.3,FedEx,Weather,0
1621.0,8412.0,3.3,4,2024-01-07,2024-01-11,2024-01-11,Air,72,5,825.29,4126.45,Storm,East,Yes,82.9,FedEx,Operational,1
1622.0,8798.0,2.9,10,2024-03-26,2024-04-05,2024-04-06,Sea,753,61,4360.17,265970.37,Cloudy,Central,Yes,86.8,DHL,Traffic,0
1623.0,2859.0,3.2,8,2024-01-22,2024-01-30,2024-02-04,Road,672,92,276.01,25392.92,Clear,East,No,79.2,DHL,,0
1624.0,6563.0,4.3,6,2024-06-21,2024-06-27,2024-06-27,Road,576,40,4124.31,164972.4,Rainy,Central,No,77.8,Delhivery,Traffic,1
1625.0,1349.0,3.6,7,2024-07-08,2024-07-15,2024-07-18,Air,718,47,355.05,16687.35,Cloudy,East,Yes,98.7,EcomExpress,Weather,0
1626.0,8297.0,4.7,7,2024-11-11,2024-11-18,2024-11-21,Air,1265,40,3633.08,145323.2,Clear,East,Yes,78.2,FedEx,Customs,0
1627.0,1216.0,3.3,2,2024-07-03,2024-07-05,2024-07-06,Road,57,74,1852.11,137056.14,Rainy,Central,No,86.2,EcomExpress,Customs,0
1628.0,9958.0,4.1,6,2024-05-13,2024-05-19,2024-05-20,Road,723,76,725.06,55104.56,Clear,Central,Yes,76.1,EcomExpress,Traffic,0
1629.0,1621.0,3.9,7,2024-10-27,2024-11-03,2024-11-02,Sea,1439,1,2146.5,2146.5,Rainy,South,No,98.2,DHL,,1
1630.0,3073.0,2.7,6,2024-10-29,2024-11-04,2024-11-08,Road,292,25,1740.4,43510.0,Clear,East,Yes,95.3,BlueDart,Weather,0
1631.0,5266.0,3.0,9,2024-08-05,2024-08-14,2024-08-17,Sea,1161,4,808.4,3233.6,Cloudy,West,Yes,77.4,FedEx,Traffic,0
1632.0,6888.0,4.0,9,2024-09-10,2024-09-19,2024-09-19,Sea,1490,84,3574.5,300258.0,Cloudy,Central,No,71.6,Delhivery,Traffic,1
1633.0,4325.0,3.6,9,2024-01-27,2024-02-05,2024-02-07,Air,312,60,3756.79,225407.4,Storm,South,Yes,86.4,FedEx,Weather,0
1634.0,6388.0,4.7,8,2024-01-22,2024-01-30,2024-02-04,Sea,401,86,3524.44,303101.84,Clear,West,No,85.5,Delhivery,Customs,0
1635.0,8107.0,3.5,7,2024-10-12,2024-10-19,2024-10-20,Air,853,67,2072.88,138882.96,Rainy,South,No,82.5,FedEx,Operational,0
1636.0,8444.0,4.3,3,2024-03-14,2024-03-17,2024-03-17,Road,1196,13,561.78,7303.14,Storm,Central,Yes,95.0,Delhivery,,1
1637.0,5524.0,4.9,2,2024-01-05,2024-01-07,2024-01-12,Air,1035,59,3462.81,204305.79,Storm,North,No,80.4,EcomExpress,,0
1638.0,3318.0,4.6,8,2024-09-06,2024-09-14,2024-09-15,Road,471,92,3963.25,364619.0,Storm,North,No,79.1,EcomExpress,Traffic,0
1639.0,4434.0,3.6,6,2024-02-24,2024-03-01,2024-03-01,Sea,1047,64,1996.23,127758.72,Clear,North,No,75.7,FedEx,Traffic,1
1640.0,2123.0,4.0,2,2024-04-23,2024-04-25,2024-04-26,Road,1098,51,2528.14,128935.14,Storm,South,Yes,92.9,BlueDart,Weather,0
1641.0,1379.0,3.8,5,2024-04-15,2024-04-20,2024-04-24,Sea,1042,77,4961.85,382062.45,Storm,North,Yes,98.7,DHL,Traffic,0
1642.0,8512.0,2.6,6,2024-10-05,2024-10-11,2024-10-11,Sea,1129,96,1102.21,105812.16,Cloudy,North,No,80.8,EcomExpress,Weather,1
1643.0,7038.0,4.6,9,2024-09-10,2024-09-19,2024-09-24,Sea,1023,65,884.2,57473.0,Storm,North,Yes,95.3,EcomExpress,Weather,0
1644.0,1354.0,3.1,3,2024-02-05,2024-02-08,2024-02-10,Sea,1154,17,745.05,12665.85,Cloudy,South,Yes,89.4,EcomExpress,Weather,0
1645.0,5867.0,4.0,9,2024-06-02,2024-06-11,2024-06-14,Road,1425,30,3358.68,100760.4,Cloudy,East,No,89.4,Delhivery,,0
1646.0,2950.0,3.2,2,2024-11-01,2024-11-03,2024-11-02,Air,610,82,2874.16,235681.12,Clear,South,Yes,83.5,DHL,,1
1647.0,7994.0,3.6,2,2024-05-23,2024-05-25,2024-05-28,Air,785,3,3157.12,9471.36,Storm,Central,No,74.5,BlueDart,Weather,0
1648.0,8860.0,2.7,6,2024-10-06,2024-10-12,2024-10-15,Sea,681,19,2285.46,43423.74,Cloudy,Central,No,85.4,Delhivery,Traffic,0
1649.0,5518.0,2.6,10,2024-10-15,2024-10-25,2024-10-28,Road,1121,13,4661.53,60599.89,Rainy,East,Yes,97.0,EcomExpress,Operational,0
1650.0,9035.0,2.9,9,2024-07-08,2024-07-17,2024-07-20,Air,782,89,1732.78,154217.42,Clear,South,Yes,71.4,FedEx,Weather,0
1651.0,9982.0,3.3,8,2024-08-09,2024-08-17,2024-08-18,Air,1451,3,3487.75,10463.25,Cloudy,East,Yes,93.6,FedEx,Traffic,0
1652.0,,2.6,8,2024-03-16,2024-03-24,2024-03-28,Sea,536,67,2584.18,173140.06,Cloudy,West,No,94.4,FedEx,Weather,0
1653.0,2431.0,3.7,2,2024-09-08,2024-09-10,2024-09-11,Sea,32,40,3496.18,139847.2,Cloudy,West,No,71.7,Delhivery,Operational,0
1654.0,3799.0,4.9,3,2024-07-26,2024-07-29,2024-07-31,Air,1287,55,1223.57,67296.35,Cloudy,South,Yes,91.1,BlueDart,Operational,0
1655.0,7691.0,3.0,8,2024-11-08,2024-11-16,2024-11-15,Road,1272,87,631.55,54944.85,Clear,Central,Yes,71.7,Delhivery,Customs,1
1656.0,9414.0,3.4,3,2024-03-03,2024-03-06,2024-03-05,Road,1259,81,2713.84,219821.04,Storm,North,Yes,98.0,FedEx,Weather,1
1657.0,2793.0,2.8,3,2024-07-09,2024-07-12,2024-07-11,Sea,459,75,877.83,65837.25,Storm,South,No,73.0,Delhivery,,1
1658.0,3522.0,4.9,6,2024-08-11,2024-08-17,2024-08-20,Road,336,1,1884.42,1884.42,Cloudy,South,Yes,74.6,Delhivery,Weather,0
1659.0,8297.0,3.6,3,2024-03-12,2024-03-15,2024-03-15,Road,799,94,960.37,90274.78,Storm,North,No,80.9,BlueDart,,1
1660.0,4339.0,2.8,4,2024-02-28,2024-03-03,2024-03-08,Air,238,80,1254.1,100328.0,Storm,Central,No,92.5,FedEx,Traffic,0
1661.0,9694.0,3.5,4,2024-02-12,2024-02-16,2024-02-20,Air,492,78,3403.55,265476.9,Storm,West,Yes,84.7,FedEx,Operational,0
1662.0,9154.0,4.3,3,2024-04-12,2024-04-15,2024-04-15,Air,1481,47,4964.84,233347.48,Rainy,West,No,79.8,FedEx,Operational,1
1663.0,7051.0,2.6,5,2024-06-10,2024-06-15,2024-06-16,Road,346,64,3609.43,231003.52,Rainy,Central,Yes,81.7,DHL,Customs,0
1664.0,3043.0,3.6,6,2024-03-21,2024-03-27,2024-04-01,Sea,640,80,3464.63,277170.4,Clear,Central,Yes,81.5,DHL,,0
1665.0,4181.0,3.7,5,2024-01-19,2024-01-24,2024-01-28,Road,245,81,4464.42,361618.02,Cloudy,North,Yes,80.4,Delhivery,Weather,0
1666.0,7285.0,4.1,5,2024-04-20,2024-04-25,2024-04-30,Air,1241,43,4628.64,199031.52,Cloudy,North,Yes,86.9,Delhivery,Operational,0
1667.0,2132.0,2.7,6,2024-06-20,2024-06-26,2024-06-27,Sea,1402,86,4998.43,429864.98,Clear,West,Yes,88.7,Delhivery,Operational,0
1668.0,4089.0,4.6,6,2024-03-11,2024-03-17,2024-03-20,Air,411,62,1490.35,92401.7,Clear,East,Yes,87.3,DHL,Weather,0
1669.0,2772.0,3.4,2,2024-03-15,2024-03-17,2024-03-19,Sea,634,47,1937.71,91072.37,Cloudy,South,No,78.4,DHL,,0
1670.0,3022.0,4.7,4,2024-08-19,2024-08-23,2024-08-25,Road,28,99,2361.68,233806.32,Rainy,East,Yes,90.0,DHL,,0
1671.0,4174.0,3.7,5,2024-03-06,2024-03-11,2024-03-12,Air,145,92,640.46,58922.32,Clear,West,No,97.9,FedEx,Traffic,0
1672.0,5075.0,3.9,4,2024-08-08,2024-08-12,2024-08-16,Road,81,63,4375.44,275652.72,Clear,South,No,70.2,FedEx,Operational,0
1673.0,4314.0,3.5,6,2024-02-16,2024-02-22,2024-02-23,Road,388,86,4566.27,392699.22,Rainy,West,No,81.9,DHL,Operational,0
1674.0,8248.0,4.0,9,2024-06-27,2024-07-06,2024-07-11,Sea,42,25,2547.58,63689.5,Storm,North,No,91.6,EcomExpress,,0
1675.0,2680.0,4.5,5,2024-07-22,2024-07-27,2024-07-30,Sea,118,19,2736.96,52002.24,Clear,Central,No,85.2,DHL,Operational,0
1676.0,,3.4,6,2024-07-27,2024-08-02,2024-08-01,Sea,1162,38,311.27,11828.26,Rainy,South,Yes,84.5,DHL,,1
1677.0,1937.0,3.5,3,2024-04-04,2024-04-07,2024-04-09,Sea,310,13,4533.81,58939.53,Rainy,North,No,96.3,EcomExpress,Customs,0
1678.0,4657.0,4.9,6,2024-09-30,2024-10-06,2024-10-07,Sea,1052,94,327.08,30745.52,Cloudy,North,Yes,83.4,Delhivery,Operational,0
1679.0,2639.0,3.2,6,2024-06-24,2024-06-30,2024-07-03,Air,1451,70,313.07,21914.9,Rainy,North,Yes,91.1,DHL,Customs,0
1680.0,5853.0,3.4,4,2024-07-22,2024-07-26,2024-07-29,Air,910,63,2066.08,130163.04,Rainy,North,No,97.4,FedEx,Operational,0
1681.0,1645.0,2.9,6,2024-01-30,2024-02-05,2024-02-06,Sea,189,93,3491.58,324716.94,Rainy,South,Yes,94.0,BlueDart,Weather,0
1682.0,6338.0,2.9,2,2024-09-26,2024-09-28,2024-09-29,Sea,690,89,144.86,12892.54,Storm,East,No,95.6,EcomExpress,,0
1683.0,2097.0,3.6,10,2024-11-10,2024-11-20,2024-11-21,Sea,1449,3,4700.26,14100.78,Clear,North,No,84.4,FedEx,Customs,0
1684.0,,3.9,3,2024-04-10,2024-04-13,2024-04-12,Sea,1234,34,3800.74,129225.16,Storm,West,Yes,72.1,FedEx,Weather,1
1685.0,9862.0,4.6,3,2024-09-26,2024-09-29,2024-09-29,Air,226,40,4522.13,180885.2,Clear,East,Yes,92.8,FedEx,Traffic,1
1686.0,6376.0,4.9,8,2024-03-13,2024-03-21,2024-03-22,Sea,155,14,1653.5,23149.0,Rainy,North,No,72.3,FedEx,Weather,0
1687.0,6244.0,4.4,9,2024-05-23,2024-06-01,2024-06-06,Road,1281,82,3198.4,262268.8,Clear,North,Yes,88.3,Delhivery,Customs,0
1688.0,6297.0,3.2,8,2024-09-16,2024-09-24,2024-09-27,Sea,116,87,2040.42,177516.54,Rainy,South,Yes,75.9,EcomExpress,Weather,0
1689.0,7227.0,5.0,2,2024-05-15,2024-05-17,2024-05-18,Road,1319,16,2385.73,38171.68,Storm,Central,Yes,92.4,FedEx,Operational,0
1690.0,2236.0,2.8,6,2024-03-03,2024-03-09,2024-03-10,Road,147,36,641.75,23103.0,Cloudy,West,Yes,91.1,BlueDart,Traffic,0
1691.0,7028.0,2.7,3,2024-05-02,2024-05-05,2024-05-10,Road,1169,88,1505.31,132467.28,Cloudy,North,No,89.4,FedEx,Weather,0
1692.0,1747.0,3.2,3,2024-10-28,2024-10-31,2024-11-04,Sea,119,51,3059.69,156044.19,Rainy,South,Yes,71.0,EcomExpress,Weather,0
1693.0,3886.0,4.0,5,2024-02-10,2024-02-15,2024-02-14,Sea,1008,69,4416.47,304736.43,Clear,Central,Yes,80.8,FedEx,Weather,1
1694.0,5202.0,2.7,8,2024-02-13,2024-02-21,2024-02-21,Air,1030,25,966.08,24152.0,Clear,North,No,85.7,Delhivery,Operational,1
1695.0,7797.0,3.8,4,2024-01-05,2024-01-09,2024-01-14,Air,1153,33,2973.65,98130.45,Storm,North,No,88.4,FedEx,Customs,0
1696.0,2855.0,2.8,6,2024-10-17,2024-10-23,2024-10-28,Road,1422,82,1887.38,154765.16,Cloudy,North,Yes,70.1,EcomExpress,Operational,0
1697.0,9179.0,4.8,3,2024-10-17,2024-10-20,2024-10-24,Sea,743,22,1064.3,23414.6,Storm,West,Yes,77.4,FedEx,Weather,0
1698.0,1896.0,2.9,9,2024-01-25,2024-02-03,2024-02-08,Air,690,96,4210.25,404184.0,Rainy,West,No,85.7,DHL,Operational,0
1699.0,5712.0,2.8,4,2024-05-27,2024-05-31,2024-06-02,Air,544,53,2027.63,107464.39,Cloudy,Central,No,74.0,DHL,Weather,0
1700.0,7713.0,2.6,7,2024-11-05,2024-11-12,2024-11-17,Air,767,14,548.13,7673.82,Cloudy,East,No,95.4,Delhivery,Customs,0
1701.0,3169.0,3.0,10,2024-06-12,2024-06-22,2024-06-21,Road,1346,72,1905.7,137210.4,Clear,West,Yes,80.9,FedEx,Operational,1
1702.0,7134.0,3.0,9,2024-05-01,2024-05-10,2024-05-12,Sea,1002,68,3324.02,226033.36,Cloudy,South,No,78.2,FedEx,Weather,0
1703.0,9720.0,3.4,4,2024-07-20,2024-07-24,2024-07-26,Sea,705,42,302.6,12709.2,Cloudy,West,Yes,96.8,Delhivery,Customs,0
1704.0,8052.0,3.2,10,2024-06-15,2024-06-25,2024-06-29,Road,1038,91,1779.27,161913.57,Cloudy,West,No,70.4,BlueDart,Weather,0
1705.0,4650.0,4.0,7,2024-02-06,2024-02-13,2024-02-17,Air,501,82,4197.38,344185.16,Storm,Central,No,77.9,Delhivery,Weather,0
1706.0,8089.0,4.8,6,2024-08-26,2024-09-01,2024-08-31,Sea,254,81,198.23,16056.63,Cloudy,East,No,94.3,EcomExpress,Weather,1
1707.0,1307.0,3.5,3,2024-07-22,2024-07-25,2024-07-25,Road,618,59,3763.45,222043.55,Storm,East,Yes,98.2,DHL,Traffic,1
1708.0,9965.0,3.3,9,2024-11-20,2024-11-29,2024-12-04,Sea,31,20,230.12,4602.4,Cloudy,East,Yes,92.7,FedEx,Traffic,0
1709.0,,3.7,10,2024-10-05,2024-10-15,2024-10-19,Road,541,33,3324.7,109715.1,Clear,West,Yes,79.1,Delhivery,Customs,0
1710.0,2393.0,3.1,4,2024-04-18,2024-04-22,2024-04-24,Road,1203,98,3329.25,326266.5,Cloudy,North,Yes,74.4,Delhivery,Customs,0
1711.0,8593.0,4.0,9,2024-07-19,2024-07-28,2024-08-01,Air,282,33,4130.34,136301.22,Cloudy,South,No,96.1,FedEx,Traffic,0
1712.0,2822.0,3.1,10,2024-02-20,2024-03-01,2024-02-29,Road,337,14,4725.06,66150.84,Clear,Central,Yes,98.9,EcomExpress,Operational,1
1713.0,4371.0,3.2,5,2024-08-10,2024-08-15,2024-08-14,Air,141,1,4103.0,4103.0,Storm,South,No,76.4,FedEx,,1
1714.0,8139.0,3.9,8,2024-09-01,2024-09-09,2024-09-09,Sea,1491,81,1479.92,119873.52,Rainy,West,No,81.5,EcomExpress,Weather,1
1715.0,,4.7,9,2024-11-02,2024-11-11,2024-11-13,Road,957,49,4834.16,236873.84,Storm,Central,No,93.5,FedEx,Weather,0
1716.0,5029.0,4.2,3,2024-08-15,2024-08-18,2024-08-18,Road,341,14,2863.46,40088.44,Storm,South,Yes,86.8,FedEx,Operational,1
1717.0,4568.0,2.8,9,2024-06-21,2024-06-30,2024-07-01,Road,561,78,2766.94,215821.32,Clear,West,No,86.7,FedEx,Traffic,0
1718.0,4548.0,4.1,7,2024-01-24,2024-01-31,2024-02-01,Sea,1087,29,1058.0,30682.0,Clear,Central,Yes,83.9,Delhivery,Operational,0
1719.0,3838.0,4.9,8,2024-02-14,2024-02-22,2024-02-25,Sea,985,2,4725.9,9451.8,Cloudy,South,Yes,92.5,EcomExpress,Traffic,0
1720.0,7671.0,4.1,6,2024-03-12,2024-03-18,2024-03-18,Sea,437,90,2839.38,255544.2,Storm,East,Yes,78.7,BlueDart,Traffic,1
1721.0,3271.0,4.1,8,2024-08-22,2024-08-30,2024-08-31,Road,1090,72,121.61,8755.92,Cloudy,North,No,99.2,DHL,,0
1722.0,3201.0,4.5,10,2024-05-26,2024-06-05,2024-06-10,Sea,116,70,4287.71,300139.7,Storm,South,No,78.5,FedEx,Weather,0
1723.0,8507.0,4.9,7,2024-03-15,2024-03-22,2024-03-23,Road,794,6,4642.78,27856.68,Cloudy,Central,Yes,72.4,FedEx,Traffic,0
1724.0,7135.0,2.9,3,2024-10-09,2024-10-12,2024-10-12,Road,954,60,1405.36,84321.6,Clear,West,Yes,74.9,EcomExpress,Weather,1
1725.0,9894.0,3.2,2,2024-08-02,2024-08-04,2024-08-05,Road,562,31,468.46,14522.26,Storm,East,No,83.7,Delhivery,Customs,0
1726.0,1290.0,3.3,4,2024-02-26,2024-03-01,2024-03-03,Sea,426,90,3491.7,314253.0,Clear,East,Yes,83.4,DHL,,0
1727.0,4970.0,4.7,3,2024-07-13,2024-07-16,2024-07-17,Air,470,53,155.99,8267.47,Cloudy,North,Yes,85.4,EcomExpress,Weather,0
1728.0,1832.0,4.0,2,2024-04-05,2024-04-07,2024-04-09,Road,611,21,1584.34,33271.14,Cloudy,South,Yes,89.8,EcomExpress,Operational,0
1729.0,3702.0,4.1,5,2024-06-27,2024-07-02,2024-07-01,Road,264,70,4290.69,300348.3,Rainy,East,No,81.1,BlueDart,Operational,1
1730.0,5024.0,3.1,5,2024-06-06,2024-06-11,2024-06-12,Sea,964,23,3617.53,83203.19,Rainy,East,No,76.8,Delhivery,Customs,0
1731.0,8460.0,4.0,2,2024-01-16,2024-01-18,2024-01-17,Air,908,42,4004.65,168195.3,Rainy,East,No,92.2,DHL,Customs,1
1732.0,7960.0,4.2,5,2024-08-29,2024-09-03,2024-09-08,Sea,765,76,1788.06,135892.56,Cloudy,South,Yes,83.5,BlueDart,Weather,0
1733.0,4237.0,4.3,8,2024-03-27,2024-04-04,2024-04-09,Sea,750,18,4414.99,79469.82,Cloudy,South,No,89.9,EcomExpress,,0
1734.0,8985.0,2.5,6,2024-07-14,2024-07-20,2024-07-25,Air,762,29,3379.84,98015.36,Cloudy,East,No,70.8,Delhivery,Traffic,0
1735.0,6336.0,4.1,10,2024-01-24,2024-02-03,2024-02-02,Road,47,10,1451.42,14514.2,Clear,South,Yes,94.9,FedEx,Operational,1
1736.0,7546.0,4.6,10,2024-11-10,2024-11-20,2024-11-23,Air,388,2,838.67,1677.34,Clear,North,Yes,89.7,DHL,Traffic,0
1737.0,5772.0,4.5,2,2024-02-05,2024-02-07,2024-02-08,Road,209,5,605.62,3028.1,Rainy,West,No,74.8,EcomExpress,,0
1738.0,4146.0,3.4,5,2024-08-30,2024-09-04,2024-09-07,Road,993,72,1925.52,138637.44,Clear,West,Yes,91.2,DHL,,0
1739.0,7556.0,3.7,8,2024-10-09,2024-10-17,2024-10-17,Sea,957,26,1161.14,30189.64,Storm,South,No,82.0,DHL,Weather,1
1740.0,6938.0,2.8,8,2024-02-15,2024-02-23,2024-02-28,Sea,109,93,157.59,14655.87,Cloudy,East,No,92.8,DHL,Weather,0
1741.0,9607.0,4.6,6,2024-04-04,2024-04-10,2024-04-11,Road,448,41,4146.66,170013.06,Rainy,South,Yes,99.0,FedEx,Customs,0
1742.0,4721.0,3.6,4,2024-02-05,2024-02-09,2024-02-14,Sea,1360,51,4951.27,252514.77,Clear,East,Yes,79.6,EcomExpress,,0
1743.0,1904.0,2.9,10,2024-06-09,2024-06-19,2024-06-19,Sea,1301,5,2153.98,10769.9,Storm,Nest,Yes,89.2,EcomExpress,,1
1744.0,5944.0,3.7,2,2024-07-22,2024-07-24,2024-07-29,Sea,1006,50,1465.16,73258.0,Storm,West,No,87.8,BlueDart,Traffic,0
1745.0,1937.0,3.4,7,2024-04-29,2024-05-06,2024-05-08,Sea,1006,19,1292.41,24555.79,Clear,North,Yes,87.3,BlueDart,Operational,0
1746.0,6667.0,2.6,3,2024-09-17,2024-09-20,2024-09-22,Sea,1056,87,1377.2,119816.4,Cloudy,Central,No,94.1,FedEx,Customs,0
1747.0,2747.0,4.2,5,2024-09-11,2024-09-16,2024-09-17,Sea,588,38,1172.91,44570.58,Clear,South,Yes,90.5,BlueDart,Operational,0
1748.0,2804.0,5.0,10,2024-02-21,2024-03-02,2024-03-04,Air,767,65,1514.13,98418.45,Cloudy,North,No,95.2,EcomExpress,Traffic,0
1749.0,4283.0,4.0,9,2024-05-20,2024-05-29,2024-06-02,Road,623,8,661.38,5291.04,Storm,West,Yes,87.3,FedEx,,0
1750.0,,4.5,8,2024-06-21,2024-06-29,2024-06-28,Sea,1457,47,2274.77,106914.19,Storm,North,No,95.9,Delhivery,Traffic,1
1751.0,,3.9,6,2024-02-18,2024-02-24,2024-02-24,Air,960,94,2167.68,203761.92,Cloudy,East,No,77.7,FedEx,Customs,1
1752.0,2303.0,4.5,7,2024-07-13,2024-07-20,2024-07-19,Air,705,96,976.2,93715.2,Rainy,Central,Yes,91.5,EcomExpress,Traffic,1
1753.0,8559.0,4.6,4,2024-04-05,2024-04-09,2024-04-08,Air,917,37,4778.03,176787.11,Clear,North,Yes,95.8,BlueDart,Customs,1
1754.0,4005.0,4.2,7,2024-05-07,2024-05-14,2024-05-17,Road,1121,80,800.11,64008.8,Cloudy,West,No,76.3,FedEx,Customs,0
1755.0,8864.0,3.7,9,2024-02-26,2024-03-06,2024-03-09,Road,1077,72,3003.1,216223.2,Rainy,West,Yes,96.8,FedEx,,0
1756.0,1612.0,2.8,4,2024-08-05,2024-08-09,2024-08-10,Road,533,44,1299.06,57158.64,Storm,South,No,94.3,FedEx,Weather,0
1757.0,9267.0,2.8,7,2024-03-29,2024-04-05,2024-04-08,Sea,1419,10,393.17,3931.7,Rainy,West,Yes,86.7,BlueDart,,0
1758.0,7415.0,3.1,5,2024-10-02,2024-10-07,2024-10-11,Road,1065,51,3816.7,194651.7,Cloudy,South,No,81.0,BlueDart,Customs,0
1759.0,5359.0,4.1,7,2024-05-25,2024-06-01,2024-05-31,Air,1348,81,3637.42,294631.02,Rainy,West,No,81.5,Delhivery,Operational,1
1760.0,5173.0,3.1,8,2024-04-01,2024-04-09,2024-04-10,Road,580,33,309.2,10203.6,Cloudy,North,Yes,70.7,Delhivery,Traffic,0
1761.0,5703.0,4.5,5,2024-06-24,2024-06-29,2024-06-28,Road,585,50,2846.45,142322.5,Clear,Central,Yes,85.9,Delhivery,,1
1762.0,2096.0,4.9,8,2024-06-01,2024-06-09,2024-06-12,Air,1290,55,1248.64,68675.2,Storm,East,Yes,79.0,FedEx,,0
1763.0,9533.0,4.8,10,2024-10-24,2024-11-03,2024-11-04,Air,287,22,1794.31,39474.82,Rainy,South,Yes,78.4,FedEx,,0
1764.0,5075.0,4.2,7,2024-10-01,2024-10-08,2024-10-08,Air,551,56,3193.79,178852.24,Storm,East,Yes,74.3,DHL,Traffic,1
1765.0,2824.0,4.0,10,2024-08-14,2024-08-24,2024-08-23,Air,1346,20,1533.08,30661.6,Clear,North,No,95.1,BlueDart,Traffic,1
1766.0,2859.0,3.8,7,2024-08-03,2024-08-10,2024-08-09,Air,1148,74,3017.18,223271.32,Clear,Central,Yes,90.9,BlueDart,Weather,1
1767.0,8212.0,2.6,8,2024-04-04,2024-04-12,2024-04-11,Air,1395,92,3759.17,345843.64,Rainy,North,Yes,71.9,FedEx,Operational,1
1768.0,7652.0,4.1,4,2024-02-18,2024-02-22,2024-02-24,Air,83,58,4192.8,243182.4,Rainy,South,Yes,76.0,FedEx,,0
1769.0,2189.0,4.4,7,2024-06-12,2024-06-19,2024-06-20,Sea,437,10,1576.78,15767.8,Rainy,North,No,97.0,DHL,Weather,0
1770.0,6455.0,2.6,5,2024-04-08,2024-04-13,2024-04-18,Sea,1341,27,4417.9,119283.3,Rainy,North,Yes,91.1,DHL,Weather,0
1771.0,1067.0,2.7,4,2024-06-12,2024-06-16,2024-06-16,Road,1368,13,3128.77,40674.01,Storm,East,No,91.9,Delhivery,Customs,1
1772.0,1036.0,4.4,3,2024-10-26,2024-10-29,2024-10-28,Sea,21,20,763.84,15276.8,Rainy,Central,No,86.0,DHL,Operational,1
1773.0,5310.0,3.7,2,2024-05-16,2024-05-18,2024-05-19,Air,922,62,2274.01,140988.62,Cloudy,West,No,76.2,Delhivery,Operational,0
1774.0,2514.0,4.3,7,2024-04-07,2024-04-14,2024-04-14,Road,1461,56,3226.27,180671.12,Clear,Central,No,71.4,BlueDart,Weather,1
1775.0,3565.0,4.3,2,2024-03-17,2024-03-19,2024-03-21,Sea,689,36,1374.93,49497.48,Clear,East,No,95.1,DHL,Customs,0
1776.0,2585.0,4.9,7,2024-05-22,2024-05-29,2024-05-30,Air,929,23,627.18,14425.14,Clear,Central,No,91.1,BlueDart,Operational,0
1777.0,2612.0,3.9,5,2024-11-08,2024-11-13,2024-11-12,Sea,1112,14,2135.26,29893.64,Storm,Central,No,72.8,BlueDart,Operational,1
1778.0,7246.0,2.8,10,2024-06-11,2024-06-21,2024-06-20,Sea,251,32,820.55,26257.6,Clear,West,Yes,95.2,DHL,Operational,1
1779.0,1951.0,2.6,2,2024-09-17,2024-09-19,2024-09-18,Sea,616,78,1695.04,132213.12,Storm,East,Yes,72.3,Delhivery,Traffic,1
1780.0,1076.0,3.5,2,2024-01-13,2024-01-15,2024-01-14,Air,293,6,748.85,4493.1,Storm,Central,No,97.3,DHL,Weather,1
1781.0,3551.0,4.6,2,2024-02-06,2024-02-08,2024-02-10,Air,1354,74,926.48,68559.52,Cloudy,North,No,83.1,EcomExpress,,0
1782.0,3792.0,4.3,4,2024-01-09,2024-01-13,2024-01-17,Sea,143,53,1968.7,104341.1,Clear,East,No,92.4,EcomExpress,,0
1783.0,9020.0,4.4,4,2024-02-19,2024-02-23,2024-02-26,Road,1059,81,3072.15,248844.15,Cloudy,East,Yes,81.8,FedEx,Weather,0
