order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
2103,5031,0.44000000000000017,0.125,2024-10-10,2024-10-13,2024-10-17,0.10134228187919463,0.7070707070707072,0.40731229330829216,0.29778008752649765,0.8733333333333331,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0.125,0.4285714285714286,0.8333333333333333
2104,3636,0.8,0.25,2024-09-20,2024-09-24,2024-09-24,0.8604026845637583,0.9292929292929294,0.5152288408933164,0.4885985399351688,0.9666666666666663,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.25,0.21428571428571427,0.16666666666666666
2105,2899,0.0,0.5,2024-06-21,2024-06-27,2024-06-27,0.36644295302013424,0.20202020202020202,0.8767933695341527,0.18462863829236903,0.8399999999999999,1,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,0.5,0.3571428571428571,0.16666666666666666
2106,4591,0.52,0.625,2024-05-25,2024-06-01,2024-06-03,0.574496644295302,0.8787878787878789,0.7293328706160943,0.6471747068334613,0.6199999999999997,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.625,0.5714285714285714,0.5
2107,5111,0.15999999999999992,0.75,2024-02-24,2024-03-03,2024-03-06,0.6530201342281879,0.36363636363636365,0.22227371085616293,0.08788623922735661,0.3933333333333331,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.75,0.7142857142857143,0.6666666666666666
2108,2524,0.3600000000000001,0.75,2024-07-13,2024-07-21,2024-07-24,0.014093959731543624,0.7474747474747476,0.5525313354836076,0.4214311793524488,0.043333333333333,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,0.75,0.7142857142857143,0.6666666666666666
2109,1535,0.11999999999999988,0.875,2024-03-02,2024-03-11,2024-03-12,0.9147651006711409,0.4040404040404041,0.0826828073327073,0.04126192236027637,0.4033333333333329,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.875,0.6428571428571428,0.3333333333333333
2110,8670,0.20000000000000018,0.5,2024-04-12,2024-04-18,2024-04-20,0.608724832214765,0.6767676767676769,0.40484424121177476,0.28354046263353533,0.7866666666666662,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.5,0.5,0.5
2111,3469,0.08000000000000007,0.5,2024-02-29,2024-03-06,2024-03-11,0.3046979865771812,0.6969696969696971,0.009223043318499165,0.0201748298718448,0.293333333333333,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5,0.7142857142857143,0.9999999999999999
2112,4158,0.08000000000000007,1.0,2024-02-14,2024-02-24,2024-02-25,0.2557046979865772,0.5353535353535355,0.5143959498632262,0.2831545030616288,0.8366666666666664,0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1.0,0.7142857142857143,0.3333333333333333
2113,1675,0.7600000000000002,0.625,2024-06-02,2024-06-09,2024-06-11,0.8255033557046979,0.48484848484848486,0.29696239741967095,0.15237964305409268,0.31999999999999984,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.625,0.5714285714285714,0.5
2114,3367,0.44000000000000017,0.375,2024-03-19,2024-03-24,2024-03-26,0.07516778523489932,0.9696969696969698,0.17742620340505447,0.1881349217722839,0.013333333333333197,0,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.375,0.4285714285714286,0.5
2115,3217,0.8800000000000001,1.0,2024-01-12,2024-01-22,2024-01-22,0.44362416107382546,0.48484848484848486,0.27544604580900667,0.14203544583007335,0.94,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0,0.6428571428571428,0.16666666666666666
2116,2108,0.40000000000000013,0.0,2024-06-19,2024-06-21,2024-06-24,0.40335570469798654,0.13131313131313133,0.38267668313395664,0.055129187398474055,0.8633333333333333,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,0.2857142857142857,0.6666666666666666
2117,5017,0.08000000000000007,0.375,2024-03-10,2024-03-15,2024-03-17,0.04563758389261745,0.6666666666666667,0.6126872984117911,0.4159958591164642,0.603333333333333,0,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,0.375,0.4285714285714286,0.5
2118,5042,0.3600000000000001,0.625,2024-05-27,2024-06-03,2024-06-02,0.22751677852348992,0.47474747474747475,0.6788837627077124,0.3291299191393666,0.9199999999999995,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.625,0.3571428571428571,0.0
2119,4032,0.0,1.0,2024-06-21,2024-07-01,2024-07-01,0.7993288590604026,0.6767676767676769,0.9141285265177804,0.6233231663931001,0.18333333333333313,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,1.0,0.6428571428571428,0.16666666666666666
2120,7607,0.44000000000000017,0.625,2024-02-25,2024-03-03,2024-03-02,0.38993288590604025,0.26262626262626265,0.1797676887273915,0.05280429672547853,0.3633333333333333,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.625,0.3571428571428571,0.0
2121,1962,0.9600000000000002,0.625,2024-04-10,2024-04-17,2024-04-18,0.8704697986577181,0.98989898989899,0.45627526231984644,0.46287398395942403,0.3833333333333333,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.625,0.5,0.3333333333333333
2122,4385,0.6800000000000002,0.625,2024-09-21,2024-09-28,2024-09-30,0.9926174496644294,0.2828282828282828,0.47116931368146,0.13964744365676243,0.5599999999999996,0,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,0.625,0.5714285714285714,0.5
2123,6482,0.6800000000000002,0.0,2024-02-16,2024-02-18,2024-02-18,0.5,0.11111111111111112,0.7007226554525783,0.08466308623568623,0.3466666666666667,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.07142857142857142,0.16666666666666666
2124,5641,0.9199999999999999,0.125,2024-05-03,2024-05-06,2024-05-07,0.5395973154362416,0.37373737373737376,0.3638794757685869,0.1430638768699636,0.046666666666666856,0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0.125,0.21428571428571427,0.3333333333333333
2125,6878,0.6399999999999999,0.75,2024-01-10,2024-01-18,2024-01-20,0.5510067114093959,0.6464646464646465,0.013205813906013966,0.021255596789337118,0.2566666666666664,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0.75,0.6428571428571428,0.5
2126,4747,0.52,0.125,2024-02-28,2024-03-02,2024-03-02,0.11610738255033556,0.25252525252525254,0.7153329522720777,0.1874602836684682,0.8733333333333331,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.125,0.14285714285714285,0.16666666666666666
2127,2801,0.8,0.125,2024-06-04,2024-06-07,2024-06-11,0.0832214765100671,0.7575757575757577,0.3499428408116605,0.27598983558342555,0.33999999999999986,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.125,0.4285714285714286,0.8333333333333333
2128,3283,0.7600000000000002,0.875,2024-11-26,2024-12-05,2024-12-10,0.8536912751677852,0.6060606060606062,0.44594373902747725,0.27892422992703275,0.9766666666666666,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.875,0.9285714285714286,0.9999999999999999
2129,6790,0.8399999999999999,0.625,2024-01-28,2024-02-04,2024-02-09,0.8973154362416107,0.4545454545454546,0.03334217939819541,0.024056177126721864,0.1599999999999997,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.625,0.7857142857142857,0.9999999999999999
2130,6063,0.28000000000000025,0.0,2024-03-01,2024-03-03,2024-03-07,0.8134228187919462,0.09090909090909093,0.16079696239741967,0.017535803759005885,0.7666666666666666,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0.3571428571428571,0.8333333333333333
2131,8066,0.6800000000000002,0.875,2024-10-19,2024-10-28,2024-10-31,0.4838926174496644,0.37373737373737376,0.7886967705058587,0.30145026862846286,0.9066666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
2132,9608,0.9600000000000002,0.875,2024-05-03,2024-05-12,2024-05-11,0.9268456375838926,0.43434343434343436,0.8858061486955456,0.39101019440004503,0.4099999999999997,1,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0.875,0.5,0.0
2133,7895,0.9199999999999999,1.0,2024-07-26,2024-08-05,2024-08-09,0.3624161073825503,0.24242424242424243,0.9182746090719797,0.23001916638781236,0.753333333333333,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0,0.9285714285714286,0.8333333333333333
2134,1034,0.8800000000000001,0.375,2024-07-31,2024-08-05,2024-08-06,0.44093959731543625,0.8989898989898991,0.9343016372024661,0.8428822074820517,0.7133333333333334,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.375,0.3571428571428571,0.3333333333333333
2135,6173,0.11999999999999988,0.125,2024-11-16,2024-11-19,2024-11-18,0.2342281879194631,0.9393939393939396,0.7388907034662965,0.700132526139047,0.42333333333333334,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.125,0.07142857142857142,0.0
2136,9303,0.8800000000000001,0.75,2024-04-21,2024-04-29,2024-05-01,0.22080536912751678,0.35353535353535354,0.7206160943943167,0.261524223049061,0.23333333333333295,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.75,0.6428571428571428,0.5
2137,8461,0.72,0.5,2024-10-03,2024-10-09,2024-10-13,0.574496644295302,0.5454545454545455,0.6342791818070469,0.35309520448937276,0.7599999999999998,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.5,0.6428571428571428,0.8333333333333333
2138,3242,0.32000000000000006,0.5,2024-03-15,2024-03-21,2024-03-23,0.16174496644295303,0.26262626262626265,0.886816641489405,0.24010755273210205,0.4366666666666661,0,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,0.5,0.5,0.5
2139,2145,0.6800000000000002,0.75,2024-05-23,2024-05-31,2024-06-01,0.4181208053691275,0.25252525252525254,0.3349834646633732,0.0904342533892488,0.31999999999999984,0,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0.75,0.5714285714285714,0.3333333333333333
2140,9619,0.11999999999999988,0.125,2024-04-19,2024-04-22,2024-04-24,0.18859060402684563,0.7171717171717172,0.23236843179683989,0.1783934584038631,0.23333333333333295,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.125,0.2857142857142857,0.5
2141,4293,0.3600000000000001,0.375,2024-10-24,2024-10-29,2024-10-28,0.9859060402684563,0.09090909090909093,0.5787510717347814,0.05854305689474714,0.983333333333333,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.375,0.21428571428571427,0.0
2142,2883,0.15999999999999992,0.875,2024-03-25,2024-04-03,2024-04-03,0.4885906040268456,0.7777777777777779,0.7659535377454783,0.6016287133411764,0.6933333333333329,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.875,0.5714285714285714,0.16666666666666666
2143,5332,0.72,0.375,2024-09-09,2024-09-14,2024-09-15,0.5932885906040268,0.9191919191919193,0.16214224472298205,0.16462806105547945,0.03666666666666618,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.375,0.3571428571428571,0.3333333333333333
2144,6695,0.15999999999999992,1.0,2024-09-03,2024-09-13,2024-09-16,0.536241610738255,0.8888888888888891,0.657134691544523,0.5914871899577445,0.43000000000000016,0,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,1.0,0.8571428571428571,0.6666666666666666
2145,2100,0.2400000000000002,0.375,2024-04-19,2024-04-24,2024-04-25,0.2040268456375839,0.7676767676767677,0.04071775609357775,0.0460113481728079,0.75,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.375,0.3571428571428571,0.3333333333333333
2146,2923,0.28000000000000025,0.0,2024-09-27,2024-09-29,2024-10-02,0.8664429530201342,0.16161616161616163,0.19415751439186707,0.03555314566164316,0.5299999999999998,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.0,0.2857142857142857,0.6666666666666666
2147,4624,0.3600000000000001,0.875,2024-07-27,2024-08-05,2024-08-09,0.4906040268456376,0.38383838383838387,0.8055403584697669,0.3158349838763236,0.22999999999999998,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.875,0.8571428571428571,0.8333333333333333
2148,8810,0.20000000000000018,0.125,2024-01-23,2024-01-26,2024-01-26,0.17919463087248322,0.29292929292929293,0.5170354795247623,0.1579720109809604,0.4599999999999995,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.125,0.14285714285714285,0.16666666666666666
2149,9624,0.08000000000000007,0.875,2024-09-04,2024-09-13,2024-09-12,0.1865771812080537,0.8888888888888891,0.7398195402768137,0.6636889895708596,0.9699999999999998,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.875,0.5,0.0
2150,2825,0.2400000000000002,0.875,2024-05-09,2024-05-18,2024-05-17,0.3,0.47474747474747475,0.6921038664108112,0.3353559056992008,0.293333333333333,1,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.875,0.5,0.0
2151,5879,0.08000000000000007,0.625,2024-04-06,2024-04-13,2024-04-16,0.5335570469798657,0.21212121212121213,0.8439166292410076,0.1863360937955066,0.5466666666666669,0,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,0.625,0.6428571428571428,0.6666666666666666
2152,1999,0.4800000000000002,0.875,2024-07-06,2024-07-15,2024-07-15,0.674496644295302,0.060606060606060615,0.2597293104152207,0.01899347712300247,0.9533333333333331,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.875,0.5714285714285714,0.16666666666666666
2153,2383,0.15999999999999992,0.375,2024-10-15,2024-10-20,2024-10-25,0.10335570469798656,0.43434343434343436,0.19337974115053277,0.09208785080785825,0.9899999999999998,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.375,0.6428571428571428,0.9999999999999999
2154,9866,0.11999999999999988,1.0,2024-06-25,2024-07-05,2024-07-07,0.836241610738255,0.1414141414141414,0.6571306087453558,0.09947690360438372,0.9333333333333331,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1.0,0.7857142857142857,0.5
2155,2587,0.9199999999999999,0.625,2024-01-05,2024-01-12,2024-01-14,0.31677852348993285,0.26262626262626265,0.8027028130486261,0.21782508716787774,0.583333333333333,0,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,0.625,0.5714285714285714,0.5
